lang,tid,sportid,brandid,translatedtext,objecttype,basetid,original,version
de,daznbetde_CN_BG-8474,FBL,daznbetde,Saudi Arabia 2. Division ,competition,CN_BG-8474,Saudi Arabia 2. Division - Saudi Arabia,5
de,daznbetde_CN_BG-8475,FBL,daznbetde,Internationale Freundschaftsspiele Frauen U19 ,competition,CN_BG-8475,International Friendlies Women U19 - World,5
de,daznbetde_CN_BG-8476,FBL,daznbetde,Syria Premier League ,competition,CN_BG-8476,Syria Premier League - Syria,5
de,daznbetde_CN_BG-8477,FBL,daznbetde,Paraguay League Frauen ,competition,CN_BG-8477,Paraguay League Women - Paraguay,5
de,daznbetde_CN_BG-8478,FBL,daznbetde,UEFA Nations League B Frauen ,competition,CN_BG-8478,UEFA Nations League B Women - Europe,5
de,daznbetde_CN_BG-8479,FBL,daznbetde,Paraguay Primera Division C ,competition,CN_BG-8479,Paraguay Primera Division C - Paraguay,5
de,daznbetde_CN_BG-8480,FBL,daznbetde,Kroatien Second National League ,competition,CN_BG-8480,Croatia Second National League - Croatia,5
de,daznbetde_CN_BG-8481,FBL,daznbetde,Kroatien 1. HNL Juniori ,competition,CN_BG-8481,Croatia 1. HNL Juniori - Croatia,5
de,daznbetde_CN_BG-8482,FBL,daznbetde,Ghana Premier League ,competition,CN_BG-8482,Ghana Premier League - Ghana,5
de,daznbetde_CN_BG-8483,FBL,daznbetde,UEFA Nations League A Frauen ,competition,CN_BG-8483,UEFA Nations League A Women - Europe,5
de,daznbetde_CN_BG-8484,FBL,daznbetde,Brasilien Copa Goiás U20 ,competition,CN_BG-8484,Brazil Copa Goiás U20 - Brazil,5
de,daznbetde_CN_BG-8485,FBL,daznbetde,Gibraltar Premier Division ,competition,CN_BG-8485,Gibraltar Premier Division - Gibraltar,5
de,daznbetde_CN_BG-8486,FBL,daznbetde,San Marino Premier League ,competition,CN_BG-8486,San Marino Premier League - San Marino,5
de,daznbetde_CN_BG-8487,FBL,daznbetde,Spanien Tercera RFEF Group 12 ,competition,CN_BG-8487,Spain Tercera RFEF Group 12 - Spain,5
de,daznbetde_CN_BG-8611,FBL,daznbetde,El Salvador Primera Division Frauen ,competition,CN_BG-8611,El Salvador Primera Division Women - El Salvador,5
de,daznbetde_CN_BG-8740,FBL,daznbetde,COSAFA Championship Frauen ,competition,CN_BG-8740,COSAFA Championship Women - Africa,5
de,daznbetde_CN_BG-8787,FBL,daznbetde,UEFA Youth League ,competition,CN_BG-8787,UEFA Youth League - Europe,5
de,daznbetde_CN_BG-8788,FBL,daznbetde,Deutschland Brandenburg Landespokal ,competition,CN_BG-8788,Germany Brandenburg Landespokal - Germany,5
de,daznbetde_CN_BG-8885,FBL,daznbetde,Malaysia Challenge Cup ,competition,CN_BG-8885,Malaysia Challenge Cup - Malaysia,5
de,daznbetde_CN_BG-8886,FBL,daznbetde,Oman Sultan Cup ,competition,CN_BG-8886,Oman Sultan Cup - Oman,5
de,daznbetde_CN_BG-8887,FBL,daznbetde,Italien Coppa Serie C ,competition,CN_BG-8887,Italy Coppa Serie C - Italy,5
de,daznbetde_CN_BG-8940,FBL,daznbetde,Indien Delhi Frauen's League ,competition,CN_BG-8940,India Delhi Women's League - India,5
de,daznbetde_CN_BG-9028,FBL,daznbetde,UEFA Frauen's Champions League Qualifikation ,competition,CN_BG-9028,UEFA Women's Champions League Qualification - Europe,5
de,daznbetde_CN_BG-9118,FBL,daznbetde,Bahrain FA Cup ,competition,CN_BG-9118,Bahrain FA Cup - Bahrain,5
de,daznbetde_CN_BG-9402,FBL,daznbetde,Peru Cup ,competition,CN_BG-9402,Peru Cup - Peru,5
de,daznbetde_CN_BG-9536,FBL,daznbetde,Bangladesch Independence Cup ,competition,CN_BG-9536,Bangladesh Independence Cup - Bangladesh,5
de,daznbetde_CN_BG-9666,FBL,daznbetde,Bahrain King's Cup ,competition,CN_BG-9666,Bahrain King's Cup - Bahrain,5
de,daznbetde_CN_BG-9885,FBL,daznbetde,Irland Relegation Play,competition,CN_BG-9885,Ireland Promotion/Relegation Play-Off - Ireland,5
de,daznbetde_CN_MT-1018,FBL,daznbetde,Test Cup ,competition,CN_MT-1018,Test Cup - Barca ,5
de,daznbetde_CN_MT-1034,FBL,daznbetde,Test Comp FootBall,competition,CN_MT-1034,Test Comp FootBall,5
de,daznbetde_CN_MT-1058,FBL,daznbetde,Custom test competition,competition,CN_MT-1058,Custom test competition,5
de,daznbetde_CN_MT-1084,FBL,daznbetde,Copa Libertadores ,competition,CN_MT-1084,Copa Libertadores - Specials,5
de,daznbetde_CN_MT-1092,FBL,daznbetde,Test Competition Football Liga,competition,CN_MT-1092,Test Competition Football Liga,5
de,daznbetde_CN_MT-1093,FBL,daznbetde,Test Competition,competition,CN_MT-1093,Test Competition,5
de,daznbetde_CN_MT-1129,FBL,daznbetde,Combinada de DAZN,competition,CN_MT-1129,Combinada de DAZN,5
de,daznbetde_CN_MT-1150,FBL,daznbetde,Test Competition Premier League 1,competition,CN_MT-1150,Test Competition Premier League 1,5
de,daznbetde_CN_MT-1151,FBL,daznbetde,Test Competition Premier League 2,competition,CN_MT-1151,Test Competition Premier League 2,5
de,daznbetde_CN_MT-1152,FBL,daznbetde,Test Competition Premier League 3,competition,CN_MT-1152,Test Competition Premier League 3,5
de,daznbetde_CN_MT-1153,FBL,daznbetde,Test Competition Premier League 4,competition,CN_MT-1153,Test Competition Premier League 4,5
de,daznbetde_CN_MT-1154,FBL,daznbetde,Test Competition Premier League 5,competition,CN_MT-1154,Test Competition Premier League 5,5
de,daznbetde_CN_MT-1155,FBL,daznbetde,Test Competition Premier League 6,competition,CN_MT-1155,Test Competition Premier League 6,5
de,daznbetde_CN_MT-1156,FBL,daznbetde,Test Competition Premier league 2,competition,CN_MT-1156,Test Competition Premier league 2,5
de,daznbetde_CN_MT-1157,FBL,daznbetde,Test Competition Premier league 3,competition,CN_MT-1157,Test Competition Premier league 3,5
de,daznbetde_CN_MT-1158,FBL,daznbetde,Test Competition Premier league 4,competition,CN_MT-1158,Test Competition Premier league 4,5
de,daznbetde_CN_MT-1159,FBL,daznbetde,Test Competition Premier league 5,competition,CN_MT-1159,Test Competition Premier league 5,5
de,daznbetde_CN_MT-1162,FBL,daznbetde,Test England  Premier League 1,competition,CN_MT-1162,Test England  Premier League 1,5
de,daznbetde_CN_MT-1179,FBL,daznbetde,Alex Ballon dOr Cup 2023,competition,CN_MT-1179,Alex Ballon dOr Cup 2023,5
de,daznbetde_CN_MT-1215,FBL,daznbetde,Test football austraila,competition,CN_MT-1215,Test football austraila,5
de,daznbetde_CN_MT-1217,FBL,daznbetde,test ods albania ,competition,CN_MT-1217,test ods albania ,5
de,daznbetde_CN_MT-1220,FBL,daznbetde,testing the ods Indien,competition,CN_MT-1220,testing the ods india,5
de,daznbetde_CN_MT-1222,FBL,daznbetde,Football ods uat sanity test austraila,competition,CN_MT-1222,Football ods uat sanity test austraila,5
de,daznbetde_CN_MT-1224,FBL,daznbetde,test uat service restart sanity austrailia,competition,CN_MT-1224,test uat service restart sanity austrailia,5
de,daznbetde_CN_MT-1226,FBL,daznbetde,Test ODS Competition,competition,CN_MT-1226,Test ODS Competition,5
de,daznbetde_CN_MT-1228,FBL,daznbetde,Test FootBall,competition,CN_MT-1228,Test FootBall,5
de,daznbetde_CN_U-10014,FBL,daznbetde,"Championship, Frauen ",competition,CN_U-10014,"Championship, Women - Vietnam",5
de,daznbetde_CN_U-10069,FBL,daznbetde,U20 UNAF Tournament ,competition,CN_U-10069,U20 UNAF Tournament - International Youth,5
de,daznbetde_CN_U-10089,FBL,daznbetde,"Campeonato Piauiense, Frauen ",competition,CN_U-10089,"Campeonato Piauiense, Women - Brazil",5
de,daznbetde_CN_U-1009,FBL,daznbetde,Frauen Bundesliga ,competition,CN_U-1009,Women Bundesliga - Germany Amateur,5
de,daznbetde_CN_U-10100,FBL,daznbetde,II Liiga Relegation ,competition,CN_U-10100,II Liiga Promotion/Relegation - Estonia,5
de,daznbetde_CN_U-10110,FBL,daznbetde,Delhi Premier League ,competition,CN_U-10110,Delhi Premier League - India,5
de,daznbetde_CN_U-10111,FBL,daznbetde,TSYD Ankara Tournament ,competition,CN_U-10111,TSYD Ankara Tournament - Turkiye,5
de,daznbetde_CN_U-1012,FBL,daznbetde,League Two ,competition,CN_U-1012,League Two - England,5
de,daznbetde_CN_U-1014,FBL,daznbetde,Championship ,competition,CN_U-1014,Championship - Northern Ireland,5
de,daznbetde_CN_U-10196,FBL,daznbetde,"Empress Cup, Frauen ",competition,CN_U-10196,"Empress Cup, Women - Japan",5
de,daznbetde_CN_U-1020,FBL,daznbetde,CONCACAF Nations League ,competition,CN_U-1020,CONCACAF Nations League - International,5
de,daznbetde_CN_U-10201,FBL,daznbetde,"Ettan, Relegation/Promotion ",competition,CN_U-10201,"Ettan, Relegation/Promotion - Sweden",5
de,daznbetde_CN_U-10209,FBL,daznbetde,Kerala Premier League ,competition,CN_U-10209,Kerala Premier League - India,5
de,daznbetde_CN_U-10214,FBL,daznbetde,"U21 KNVB, Divisie 4 ",competition,CN_U-10214,"U21 KNVB, Divisie 4 - Netherlands",5
de,daznbetde_CN_U-1024,FBL,daznbetde,"Paulista, Serie A2 ",competition,CN_U-1024,"Paulista, Serie A2 - Brazil",5
de,daznbetde_CN_U-1025,FBL,daznbetde,Campeonato Acreano ,competition,CN_U-1025,Campeonato Acreano - Brazil,5
de,daznbetde_CN_U-10322,FBL,daznbetde,"Gold Cup, Frauen, Qualifikation, League A ",competition,CN_U-10322,"Gold Cup, Women, Qualification, League A - International",5
de,daznbetde_CN_U-10326,FBL,daznbetde,Championnat National Feminin ,competition,CN_U-10326,Championnat National Feminin - Algeria,5
de,daznbetde_CN_U-1033,FBL,daznbetde,Catarinense ,competition,CN_U-1033,Catarinense - Brazil,5
de,daznbetde_CN_U-10333,FBL,daznbetde,Crown Prince Cup ,competition,CN_U-10333,Crown Prince Cup - Kuwait,5
de,daznbetde_CN_U-10341,FBL,daznbetde,"Copa Sao Paulo, Frauen ",competition,CN_U-10341,"Copa Sao Paulo, Women - Brazil",5
de,daznbetde_CN_U-10392,FBL,daznbetde,Japan University Championship ,competition,CN_U-10392,Japan University Championship - Japan,5
de,daznbetde_CN_U-10429,FBL,daznbetde,Cup ,competition,CN_U-10429,Cup - Iran,5
de,daznbetde_CN_U-1043,FBL,daznbetde,"Liga de Expansion MX, Clausura ",competition,CN_U-1043,"Liga de Expansion MX, Clausura - Mexico",5
de,daznbetde_CN_U-10439,FBL,daznbetde,"U21 KNVB, Divisie 3 ",competition,CN_U-10439,"U21 KNVB, Divisie 3 - Netherlands",5
de,daznbetde_CN_U-10454,FBL,daznbetde,Copa America ,competition,CN_U-10454,Copa America - International,5
de,daznbetde_CN_U-10456,FBL,daznbetde,Trophee des Champions ,competition,CN_U-10456,Trophee des Champions - France,5
de,daznbetde_CN_U-10458,FBL,daznbetde,U19 League ,competition,CN_U-10458,U19 League - Montenegro,5
de,daznbetde_CN_U-10461,FBL,daznbetde,Supercopa ,competition,CN_U-10461,Supercopa - Spain,5
de,daznbetde_CN_U-10467,FBL,daznbetde,"Kerala League, Frauen ",competition,CN_U-10467,"Kerala League, Women - India",5
de,daznbetde_CN_U-10534,FBL,daznbetde,"Trofeo de Campeones, Reserves ",competition,CN_U-10534,"Trofeo de Campeones, Reserves - Argentina",5
de,daznbetde_CN_U-10572,FBL,daznbetde,U20 Copa Sao Paulo de Juniores ,competition,CN_U-10572,U20 Copa Sao Paulo de Juniores - Brazil,5
de,daznbetde_CN_U-1058,FBL,daznbetde,Rumänien Cup ,competition,CN_U-1058,Romania Cup - Romania,5
de,daznbetde_CN_U-10588,FBL,daznbetde,Guwahati Premier League ,competition,CN_U-10588,Guwahati Premier League - India,5
de,daznbetde_CN_U-10608,FBL,daznbetde,Super Cup ,competition,CN_U-10608,Super Cup - United Arab Emirates,5
de,daznbetde_CN_U-10616,FBL,daznbetde,Superkupa e Shqiperise ,competition,CN_U-10616,Superkupa e Shqiperise - Albania,5
de,daznbetde_CN_U-10617,FBL,daznbetde,"Japan University Championship, Frauen ",competition,CN_U-10617,"Japan University Championship, Women - Japan",5
de,daznbetde_CN_U-10624,FBL,daznbetde,Cup ,competition,CN_U-10624,Cup - Aruba,5
de,daznbetde_CN_U-10626,FBL,daznbetde,Steel & Sons Cup ,competition,CN_U-10626,Steel & Sons Cup - Northern Ireland,5
de,daznbetde_CN_U-10639,FBL,daznbetde,FA Cup ,competition,CN_U-10639,FA Cup - Zanzibar,5
de,daznbetde_CN_U-10640,FBL,daznbetde,"Manipur Senior League, Frauen ",competition,CN_U-10640,"Manipur Senior League, Women - India",5
de,daznbetde_CN_U-10641,FBL,daznbetde,Coupe du Togo ,competition,CN_U-10641,Coupe du Togo - Togo,5
de,daznbetde_CN_U-10654,FBL,daznbetde,Manipur State League ,competition,CN_U-10654,Manipur State League - India,5
de,daznbetde_CN_U-10693,FBL,daznbetde,Super Liga Cup ,competition,CN_U-10693,Super Liga Cup - Colombia,5
de,daznbetde_CN_U-10715,FBL,daznbetde,Copa del Rey Juvenil ,competition,CN_U-10715,Copa del Rey Juvenil - Spain,5
de,daznbetde_CN_U-10719,FBL,daznbetde,Reykjavik Cup ,competition,CN_U-10719,Reykjavik Cup - Iceland,5
de,daznbetde_CN_U-10763,FBL,daznbetde,Bangalore A Division ,competition,CN_U-10763,Bangalore A Division - India,5
de,daznbetde_CN_U-10764,FBL,daznbetde,Airtel Malawi Top 8 Cup ,competition,CN_U-10764,Airtel Malawi Top 8 Cup - Malawi,5
de,daznbetde_CN_U-10765,FBL,daznbetde,Second Division ,competition,CN_U-10765,Second Division - Maldives,5
de,daznbetde_CN_U-10769,FBL,daznbetde,Supercoupe ,competition,CN_U-10769,Supercoupe - Tunisia,5
de,daznbetde_CN_U-10780,FBL,daznbetde,"Supercoppa, Frauen ",competition,CN_U-10780,"Supercoppa, Women - Italy",5
de,daznbetde_CN_U-10806,FBL,daznbetde,CONMEBOL Pre,competition,CN_U-10806,CONMEBOL Pre-Olympic Tournament - International Youth,5
de,daznbetde_CN_U-10816,FBL,daznbetde,Winter League ,competition,CN_U-10816,Winter League - Czech Republic,5
de,daznbetde_CN_U-10820,FBL,daznbetde,Arena Cup ,competition,CN_U-10820,Arena Cup - International Clubs,5
de,daznbetde_CN_U-1083,FBL,daznbetde,Australien Cup ,competition,CN_U-1083,Australia Cup - Australia,5
de,daznbetde_CN_U-1085,FBL,daznbetde,"U19 Europameisterschaft, Qualifikation ",competition,CN_U-1085,"U19 European Championship, Qualification - International Youth",5
de,daznbetde_CN_U-10870,FBL,daznbetde,"Reykjavik Cup, Frauen ",competition,CN_U-10870,"Reykjavik Cup, Women - Iceland",5
de,daznbetde_CN_U-10898,FBL,daznbetde,Recopa Catarinense ,competition,CN_U-10898,Recopa Catarinense - Brazil,5
de,daznbetde_CN_U-10901,FBL,daznbetde,Munster Senior Cup ,competition,CN_U-10901,Munster Senior Cup - Ireland,5
de,daznbetde_CN_U-1091,FBL,daznbetde,KNVB beker ,competition,CN_U-1091,KNVB beker - Netherlands,5
de,daznbetde_CN_U-1093,FBL,daznbetde,"III Liga, Group 3 ",competition,CN_U-1093,"III Liga, Group 3 - Poland",5
de,daznbetde_CN_U-1094,FBL,daznbetde,Vysshaya Liga ,competition,CN_U-1094,Vysshaya Liga - Belarus,5
de,daznbetde_CN_U-1095,FBL,daznbetde,Regionalliga West ,competition,CN_U-1095,Regionalliga West - Germany Amateur,5
de,daznbetde_CN_U-1096,FBL,daznbetde,National League North ,competition,CN_U-1096,National League North - England Amateur,5
de,daznbetde_CN_U-1097,FBL,daznbetde,"Africa Cup of Nations, Qualifikation ",competition,CN_U-1097,"Africa Cup of Nations, Qualification - International",5
de,daznbetde_CN_U-10984,FBL,daznbetde,I,competition,CN_U-10984,I-League 2 - India,5
de,daznbetde_CN_U-1100,FBL,daznbetde,Int. Friendly Games ,competition,CN_U-1100,Int. Friendly Games - International,5
de,daznbetde_CN_U-1101,FBL,daznbetde,"Primera A, Apertura ",competition,CN_U-1101,"Primera A, Apertura - Colombia",5
de,daznbetde_CN_U-11014,FBL,daznbetde,MLS Preseason ,competition,CN_U-11014,MLS Preseason - USA,5
de,daznbetde_CN_U-11021,FBL,daznbetde,Premier Division League ,competition,CN_U-11021,Premier Division League - Iraq,5
de,daznbetde_CN_U-11039,FBL,daznbetde,Copa Conecta ,competition,CN_U-11039,Copa Conecta - Mexico,5
de,daznbetde_CN_U-11053,FBL,daznbetde,NPL Night Series ,competition,CN_U-11053,NPL Night Series - Australia,5
de,daznbetde_CN_U-11075,FBL,daznbetde,U23 AFC Asian Cup ,competition,CN_U-11075,U23 AFC Asian Cup - International Youth,5
de,daznbetde_CN_U-11105,FBL,daznbetde,Atlantic Cup ,competition,CN_U-11105,Atlantic Cup - International Clubs,5
de,daznbetde_CN_U-11135,FBL,daznbetde,Supercopa Uruguaya ,competition,CN_U-11135,Supercopa Uruguaya - Uruguay,5
de,daznbetde_CN_U-11142,FBL,daznbetde,Supercopa do Brasil ,competition,CN_U-11142,Supercopa do Brasil - Brazil,5
de,daznbetde_CN_U-11148,FBL,daznbetde,Premier League ,competition,CN_U-11148,Premier League - Sierra Leone,5
de,daznbetde_CN_U-11151,FBL,daznbetde,Super Cup ,competition,CN_U-11151,Super Cup - Bulgaria,5
de,daznbetde_CN_U-11155,FBL,daznbetde,"Copa Federal, Frauen ",competition,CN_U-11155,"Copa Federal, Women - Argentina",5
de,daznbetde_CN_U-11156,FBL,daznbetde,Guangdong Hong Kong Cup ,competition,CN_U-11156,"Guangdong Hong Kong Cup - Hong Kong, China",5
de,daznbetde_CN_U-11169,FBL,daznbetde,"CopaPromerica, Frauen ",competition,CN_U-11169,"CopaPromerica, Women - Costa Rica",5
de,daznbetde_CN_U-11195,FBL,daznbetde,Ykkosliigacup ,competition,CN_U-11195,Ykkosliigacup - Finland,5
de,daznbetde_CN_U-11244,FBL,daznbetde,"U19 SAFF Championship, Frauen ",competition,CN_U-11244,"U19 SAFF Championship, Women - International Youth",5
de,daznbetde_CN_U-11258,FBL,daznbetde,3rd Tunesien League Poule North ,competition,CN_U-11258,3rd Tunisian League Poule North - Tunisia,5
de,daznbetde_CN_U-1127,FBL,daznbetde,USL Championship ,competition,CN_U-1127,USL Championship - USA,5
de,daznbetde_CN_U-11273,FBL,daznbetde,Copa Rio Feminina ,competition,CN_U-11273,Copa Rio Feminina - Brazil,5
de,daznbetde_CN_U-11282,FBL,daznbetde,Recopa Sudamericana ,competition,CN_U-11282,Recopa Sudamericana - International Clubs,5
de,daznbetde_CN_U-11316,FBL,daznbetde,"Supercopa do Brasil, Frauen ",competition,CN_U-11316,"Supercopa do Brasil, Women - Brazil",5
de,daznbetde_CN_U-1132,FBL,daznbetde,Segunda Federacion ,competition,CN_U-1132,Segunda Federacion - Spain,5
de,daznbetde_CN_U-11326,FBL,daznbetde,Supercup ,competition,CN_U-11326,Supercup - Chile,5
de,daznbetde_CN_U-1133,FBL,daznbetde,"Tercera Federacion, Group 6 ",competition,CN_U-1133,"Tercera Federacion, Group 6 - Spain Amateur",5
de,daznbetde_CN_U-11343,FBL,daznbetde,Leinster Senior League Senior Division 1B ,competition,CN_U-11343,Leinster Senior League Senior Division 1B - Ireland,5
de,daznbetde_CN_U-11344,FBL,daznbetde,U19 League ,competition,CN_U-11344,U19 League - United Arab Emirates,5
de,daznbetde_CN_U-11376,FBL,daznbetde,FAI Presidents Cup ,competition,CN_U-11376,FAI Presidents Cup - Ireland,5
de,daznbetde_CN_U-11378,FBL,daznbetde,Super Cup ,competition,CN_U-11378,Super Cup - Japan,5
de,daznbetde_CN_U-11407,FBL,daznbetde,U23 Victoria NPL ,competition,CN_U-11407,U23 Victoria NPL - Australia,5
de,daznbetde_CN_U-1145,FBL,daznbetde,"U20 Campeonato Brasileiro, Frauen ",competition,CN_U-1145,"U20 Campeonato Brasileiro, Women - Brazil",5
de,daznbetde_CN_U-1148,FBL,daznbetde,Copa Verde ,competition,CN_U-1148,Copa Verde - Brazil,5
de,daznbetde_CN_U-1150,FBL,daznbetde,"Southern Football League,Premier Division Central ",competition,CN_U-1150,"Southern Football League,Premier Division Central - England Amateur",5
de,daznbetde_CN_U-11526,FBL,daznbetde,"WAFF Championship, Frauen ",competition,CN_U-11526,"WAFF Championship, Women - International",5
de,daznbetde_CN_U-11527,FBL,daznbetde,"Leinster Senior League, Senior Division 1A ",competition,CN_U-11527,"Leinster Senior League, Senior Division 1A - Ireland",5
de,daznbetde_CN_U-1155,FBL,daznbetde,Copa do Nordeste ,competition,CN_U-1155,Copa do Nordeste - Brazil,5
de,daznbetde_CN_U-1156,FBL,daznbetde,Club Friendly Games ,competition,CN_U-1156,Club Friendly Games - International Clubs,5
de,daznbetde_CN_U-11625,FBL,daznbetde,"Gold Cup, Frauen ",competition,CN_U-11625,"Gold Cup, Women - International",5
de,daznbetde_CN_U-11673,FBL,daznbetde,"U20 AFC Asian Cup, Frauen ",competition,CN_U-11673,"U20 AFC Asian Cup, Women - International Youth",5
de,daznbetde_CN_U-11684,FBL,daznbetde,"Pinatar Cup, Frauen ",competition,CN_U-11684,"Pinatar Cup, Women - International",5
de,daznbetde_CN_U-11727,FBL,daznbetde,U20 CONCACAF Championship ,competition,CN_U-11727,U20 CONCACAF Championship - International Youth,5
de,daznbetde_CN_U-11728,FBL,daznbetde,Ykkonen ,competition,CN_U-11728,Ykkonen - Finland,5
de,daznbetde_CN_U-11729,FBL,daznbetde,Shillong First Divison League ,competition,CN_U-11729,Shillong First Divison League - India,5
de,daznbetde_CN_U-11730,FBL,daznbetde,Recopa Gaucha ,competition,CN_U-11730,Recopa Gaucha - Brazil,5
de,daznbetde_CN_U-11780,FBL,daznbetde,Tasmanien Summer Cup ,competition,CN_U-11780,Tasmania Summer Cup - Australia,5
de,daznbetde_CN_U-11784,FBL,daznbetde,Super Cup ,competition,CN_U-11784,Super Cup - Kuwait,5
de,daznbetde_CN_U-1181,FBL,daznbetde,I,competition,CN_U-1181,"I-League, 2nd Division - India",5
de,daznbetde_CN_U-11843,FBL,daznbetde,U23 Victoria Premier League 1 ,competition,CN_U-11843,U23 Victoria Premier League 1 - Australia,5
de,daznbetde_CN_U-1185,FBL,daznbetde,U23 Liga Revelacao ,competition,CN_U-1185,U23 Liga Revelacao - Portugal,5
de,daznbetde_CN_U-11857,FBL,daznbetde,"Summer Cup, Division A, Frauen ",competition,CN_U-11857,"Summer Cup, Division A, Women - Australia",5
de,daznbetde_CN_U-11863,FBL,daznbetde,Super Cup ,competition,CN_U-11863,Super Cup - Kazakhstan,5
