brandid,sportid,lang,objecttype,pattern,recordtype,version,description
daznbetde,FBL,de,TOTALS-OU-1-PENALTIES-GL,"{""langdescription"": [{""desc"": ""($period$) - HeimTeam Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""($period$) - HeimTeam Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""($period$) - HeimTeam Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""($period$) - HeimTeam Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,($period$) - HeimTeam Über/Unter $scoretype$
daznbetde,FBL,de,TOTALS-OU-2-1HLF-CARD,"{""langdescription"": [{""desc"": ""($period$) - AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""($period$) - AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""($period$) - AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""($period$) - AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,($period$) - AuswärtsTeam Über/Unter $scoretype$
daznbetde,FBL,de,TOTALS-OU-2-1OT,"{""langdescription"": [{""desc"": ""($period$) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""($period$) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""($period$) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""($period$) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,($period$) AuswärtsTeam Über/Unter $scoretype$
daznbetde,FBL,de,TOTALS-OU-2-2HLF-GL,"{""langdescription"": [{""desc"": ""($period$) - AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""($period$) - AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""($period$) - AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""($period$) - AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,($period$) - AuswärtsTeam Über/Unter $scoretype$
daznbetde,FBL,de,TOTALS-OU-2-CUSTOM-CORNER,"{""langdescription"": [{""desc"": ""($fromminute$-$tominute$ Minute) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""($fromminute$-$tominute$ Minute) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""($fromminute$-$tominute$ Minute) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""($fromminute$-$tominute$ Minute) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,($fromminute$-$tominute$ Minute) AuswärtsTeam Über/Unter $scoretype$
daznbetde,FBL,de,TOTALS-OU-2-CUSTOMINTERVAL,"{""langdescription"": [{""desc"": ""(After $tominute$ Minutes) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""(After $tominute$ Minutes) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""(After $tominute$ Minutes) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""(After $tominute$ Minutes) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,(After $tominute$ Minutes) AuswärtsTeam Über/Unter $scoretype$
daznbetde,FBL,de,TOTALS-OU-2-FLGM1OT,"{""langdescription"": [{""desc"": ""AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,AuswärtsTeam Über/Unter $scoretype$ 
daznbetde,FBL,de,TOTALS-OU-2-FLGM-CARD,"{""langdescription"": [{""desc"": ""AuswärtsTeam Über/Unter $line$ $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""AuswärtsTeam Über/Unter $line$ $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""AuswärtsTeam Über/Unter $line$ $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""AuswärtsTeam Über/Unter $line$ $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,AuswärtsTeam Über/Unter $line$ $scoretype$
daznbetde,FBL,de,TOTALS-OU-2-FLGMOT,"{""langdescription"": [{""desc"": ""AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,AuswärtsTeam Über/Unter $scoretype$ 
daznbetde,FBL,de,TOTALS-OU-2-OT,"{""langdescription"": [{""desc"": ""($period$) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""($period$) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""($period$) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""($period$) AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,($period$) AuswärtsTeam Über/Unter $scoretype$
daznbetde,FBL,de,TOTALS-OU-2-PENALTIES-GL,"{""langdescription"": [{""desc"": ""($period$) - AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""($period$) - AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""($period$) - AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""($period$) - AuswärtsTeam Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,($period$) - AuswärtsTeam Über/Unter $scoretype$
daznbetde,FBL,de,TOTALS-OU-C-DR-O-O-FLGM-GL,"{""langdescription"": [{""desc"": ""Beide Hälften Über $line$ $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""Beide Hälften Über $line$ $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""Beide Hälften Über $line$ $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""Beide Hälften Über $line$ $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,Beide Hälften Über $line$ $scoretype$
daznbetde,FBL,de,TOTALS-OU-C-DR-U-U-FLGM-GL,"{""langdescription"": [{""desc"": ""Beide Hälften Unter $line$ $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""Beide Hälften Unter $line$ $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""Beide Hälften Unter $line$ $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""Beide Hälften Unter $line$ $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,Beide Hälften Unter $line$ $scoretype$
daznbetde,FBL,de,TOTALS-OU-CUSTOMINTERVAL-GL,"{""langdescription"": [{""desc"": ""(After $tominute$ Minutes) - Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""(After $tominute$ Minutes) - Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""(After $tominute$ Minutes) - Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""(After $tominute$ Minutes) - Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,(After $tominute$ Minutes) - Über/Unter $scoretype$
daznbetde,FBL,de,TOTALS-OU-CUSTOM-PENALTY,"{""langdescription"": [{""desc"": ""($fromminute$-$tominute$ Minute) Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""($fromminute$-$tominute$ Minute) Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""($fromminute$-$tominute$ Minute) Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""($fromminute$-$tominute$ Minute) Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,($fromminute$-$tominute$ Minute) Über/Unter $scoretype$
daznbetde,FBL,de,TOTALS-OU-FLGM1OT-GL,"{""langdescription"": [{""desc"": ""($period$) - Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""($period$) - Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""($period$) - Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""($period$) - Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,($period$) - Über/Unter $scoretype$
daznbetde,FBL,de,TOTALS-OU-FLGMOT-CARD,"{""langdescription"": [{""desc"": ""Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,Über/Unter $scoretype$ 
daznbetde,FBL,de,TOTALS-OU-OT-GL,"{""langdescription"": [{""desc"": ""($period$) - Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""($period$) - Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""($period$) - Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""($period$) - Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,($period$) - Über/Unter $scoretype$
daznbetde,FBL,de,TOTALS-OU-PENALTIES-GL,"{""langdescription"": [{""desc"": ""($period$) - Über/Unter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""($period$) - Über/Unter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""($period$) - Über/Unter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""($period$) - Über/Unter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,($period$) - Über/Unter $scoretype$
daznbetde,FBL,de,TOTALS-OU-REST-1HLF-GL,"{""langdescription"": [{""desc"": ""$period$ Über/Unter Restzeit [After $scorenumber$. $scoretype$]"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Über/Unter Restzeit [After $scorenumber$. $scoretype$]"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Über/Unter Restzeit [After $scorenumber$. $scoretype$]"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Über/Unter Restzeit [After $scorenumber$. $scoretype$]"", ""pluralcount"": ""Other""}]}",mar,4,$period$ Über/Unter Restzeit [After $scorenumber$. $scoretype$]
daznbetde,FBL,de,TOTALS-OU-REST-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ Über/Unter Restzeit [After $scorenumber$. $scoretype$]"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Über/Unter Restzeit [After $scorenumber$. $scoretype$]"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Über/Unter Restzeit [After $scorenumber$. $scoretype$]"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Über/Unter Restzeit [After $scorenumber$. $scoretype$]"", ""pluralcount"": ""Other""}]}",mar,4,$period$ Über/Unter Restzeit [After $scorenumber$. $scoretype$]
daznbetde,FBL,de,WHOSCORES2-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ WELCHES TEAM WIRD TREFFEN?"", ""pluralcount"": ""One""}, {""desc"": ""$period$ WELCHES TEAM WIRD TREFFEN?"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ WELCHES TEAM WIRD TREFFEN?"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ WELCHES TEAM WIRD TREFFEN?"", ""pluralcount"": ""Other""}]}",mar,4,$period$ WELCHES TEAM WIRD TREFFEN?
daznbetde,FBL,de,WHOSCORES2-G-12-12-2HLF,"{""langdescription"": [{""desc"": ""Beide Teams treffen in beiden Hälften"", ""pluralcount"": ""One""}, {""desc"": ""Beide Teams treffen in beiden Hälften"", ""pluralcount"": ""Few""}, {""desc"": ""Beide Teams treffen in beiden Hälften"", ""pluralcount"": ""Many""}, {""desc"": ""Beide Teams treffen in beiden Hälften"", ""pluralcount"": ""Other""}]}",mar,4,Beide Teams treffen in beiden Hälften
daznbetde,FBL,de,WHOSCORES2-G-12-12-FLGM-GL,"{""langdescription"": [{""desc"": ""Beide Teams treffen in beiden Hälften"", ""pluralcount"": ""One""}, {""desc"": ""Beide Teams treffen in beiden Hälften"", ""pluralcount"": ""Few""}, {""desc"": ""Beide Teams treffen in beiden Hälften"", ""pluralcount"": ""Many""}, {""desc"": ""Beide Teams treffen in beiden Hälften"", ""pluralcount"": ""Other""}]}",mar,4,Beide Teams treffen in beiden Hälften
daznbetde,FBL,de,WHOSCORES2-G-12-1HLF-GL,"{""langdescription"": [{""desc"": ""$period$ - Beide Teams treffen"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Beide Teams treffen"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Beide Teams treffen"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Beide Teams treffen"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - Beide Teams treffen
daznbetde,FBL,de,WHOSCORES2-G-12-2HLF-GL,"{""langdescription"": [{""desc"": ""$period$ - Beide Teams treffen"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - Beide Teams treffen"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - Beide Teams treffen"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - Beide Teams treffen"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - Beide Teams treffen
daznbetde,FBL,de,WHOSCORES2-G-1B-1B-FLGM-GL,"{""langdescription"": [{""desc"": ""HeimTeam trifft in beiden Hälften"", ""pluralcount"": ""One""}, {""desc"": ""HeimTeam trifft in beiden Hälften"", ""pluralcount"": ""Few""}, {""desc"": ""HeimTeam trifft in beiden Hälften"", ""pluralcount"": ""Many""}, {""desc"": ""HeimTeam trifft in beiden Hälften"", ""pluralcount"": ""Other""}]}",mar,4,HeimTeam trifft in beiden Hälften
daznbetde,FBL,de,WHOSCORES2-G-1-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ HeimTeam gewinnt zu Null"", ""pluralcount"": ""One""}, {""desc"": ""$period$ HeimTeam gewinnt zu Null"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ HeimTeam gewinnt zu Null"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ HeimTeam gewinnt zu Null"", ""pluralcount"": ""Other""}]}",mar,4,$period$ HeimTeam gewinnt zu Null
daznbetde,FBL,de,WHOSCORES2-G-2-2HLF,"{""langdescription"": [{""desc"": ""$period$ - AuswärtsTeam gewinnt zu Null"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - AuswärtsTeam gewinnt zu Null"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - AuswärtsTeam gewinnt zu Null"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - AuswärtsTeam gewinnt zu Null"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - AuswärtsTeam gewinnt zu Null
daznbetde,FBL,de,WHOSCORES2-G-2B-2B-CUSTOM,"{""langdescription"": [{""desc"": ""AuswärtsTeam ohne Gegentor"", ""pluralcount"": ""One""}, {""desc"": ""AuswärtsTeam ohne Gegentor"", ""pluralcount"": ""Few""}, {""desc"": ""AuswärtsTeam ohne Gegentor"", ""pluralcount"": ""Many""}, {""desc"": ""AuswärtsTeam ohne Gegentor"", ""pluralcount"": ""Other""}]}",mar,4,AuswärtsTeam ohne Gegentor
daznbetde,FBL,de,WHOSCORES2-G-2B-2B-FLGM-GL,"{""langdescription"": [{""desc"": ""AuswärtsTeam ohne Gegentor"", ""pluralcount"": ""One""}, {""desc"": ""AuswärtsTeam ohne Gegentor"", ""pluralcount"": ""Few""}, {""desc"": ""AuswärtsTeam ohne Gegentor"", ""pluralcount"": ""Many""}, {""desc"": ""AuswärtsTeam ohne Gegentor"", ""pluralcount"": ""Other""}]}",mar,4,AuswärtsTeam ohne Gegentor
daznbetde,FBL,de,WHOSCORES2-G-2-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$  AuswärtsTeam gewinnt zu Null"", ""pluralcount"": ""One""}, {""desc"": ""$period$  AuswärtsTeam gewinnt zu Null"", ""pluralcount"": ""Few""}, {""desc"": ""$period$  AuswärtsTeam gewinnt zu Null"", ""pluralcount"": ""Many""}, {""desc"": ""$period$  AuswärtsTeam gewinnt zu Null"", ""pluralcount"": ""Other""}]}",mar,4,$period$ AuswärtsTeam gewinnt zu Null
daznbetde,FBL,de,WHOSCORESN-PLAYER-2HLF,"{""langdescription"": [{""desc"": ""$player$ erzielt ein Tor"", ""pluralcount"": ""One""}, {""desc"": ""$player$ erzielt ein Tor"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ erzielt ein Tor"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ erzielt ein Tor"", ""pluralcount"": ""Other""}]}",mar,4,$player$ erzielt ein Tor
daznbetde,FBL,de,WHOSCORESN-PLAYER-FLGM-GL,"{""langdescription"": [{""desc"": ""$player$ trifft"", ""pluralcount"": ""One""}, {""desc"": ""$player$ trifft"", ""pluralcount"": ""Few""}, {""desc"": ""$player$ trifft"", ""pluralcount"": ""Many""}, {""desc"": ""$player$ trifft"", ""pluralcount"": ""Other""}]}",mar,4,$player$ trifft
daznbetde,FBL,de,WINNER2D-12-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ Ein Team gewinnt"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Ein Team gewinnt"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Ein Team gewinnt"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Ein Team gewinnt"", ""pluralcount"": ""Other""}]}",mar,4,$period$ Ein Team gewinnt
daznbetde,FBL,de,WINNER2D-1-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ HeimTeam gewinnt"", ""pluralcount"": ""One""}, {""desc"": ""$period$ HeimTeam gewinnt"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ HeimTeam gewinnt"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ HeimTeam gewinnt"", ""pluralcount"": ""Other""}]}",mar,4,$period$ HeimTeam gewinnt
daznbetde,FBL,de,WINNER2D-1OT-GL,"{""langdescription"": [{""desc"": ""$period$ - 1x2"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - 1x2
daznbetde,FBL,de,WINNER2D-1||WHOSCORES2-G-B-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ HeimTeam oder beide Teams treffen"", ""pluralcount"": ""One""}, {""desc"": ""$period$ HeimTeam oder beide Teams treffen"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ HeimTeam oder beide Teams treffen"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ HeimTeam oder beide Teams treffen"", ""pluralcount"": ""Other""}]}",mar,4,$period$ HeimTeam oder beide Teams treffen
daznbetde,FBL,de,WINNER2D-2-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ AuswärtsTeam gewinnt"", ""pluralcount"": ""One""}, {""desc"": ""$period$ AuswärtsTeam gewinnt"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ AuswärtsTeam gewinnt"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ AuswärtsTeam gewinnt"", ""pluralcount"": ""Other""}]}",mar,4,$period$ AuswärtsTeam gewinnt
daznbetde,FBL,de,WINNER2D-2||WHOSCORES2-G-B-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ AuswärtsTeam oder Beide Teams treffen"", ""pluralcount"": ""One""}, {""desc"": ""$period$ AuswärtsTeam oder Beide Teams treffen"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ AuswärtsTeam oder Beide Teams treffen"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ AuswärtsTeam oder Beide Teams treffen"", ""pluralcount"": ""Other""}]}",mar,4,$period$ AuswärtsTeam oder Beide Teams treffen
daznbetde,FBL,de,WINNER2D-C-DR-1-1-FLGM-GL,"{""langdescription"": [{""desc"": ""HeimTeam gewinnt beide Hälften"", ""pluralcount"": ""One""}, {""desc"": ""HeimTeam gewinnt beide Hälften"", ""pluralcount"": ""Few""}, {""desc"": ""HeimTeam gewinnt beide Hälften"", ""pluralcount"": ""Many""}, {""desc"": ""HeimTeam gewinnt beide Hälften"", ""pluralcount"": ""Other""}]}",mar,4,HeimTeam gewinnt beide Hälften
daznbetde,FBL,de,WINNER2D-C-DR-1-FLGM-GL,"{""langdescription"": [{""desc"": ""HeimTeam gewinnt eine Hälfte"", ""pluralcount"": ""One""}, {""desc"": ""HeimTeam gewinnt eine Hälfte"", ""pluralcount"": ""Few""}, {""desc"": ""HeimTeam gewinnt eine Hälfte"", ""pluralcount"": ""Many""}, {""desc"": ""HeimTeam gewinnt eine Hälfte"", ""pluralcount"": ""Other""}]}",mar,4,HeimTeam gewinnt eine Hälfte
daznbetde,FBL,de,WINNER2D-C-DR-2-2-FLGM-GL,"{""langdescription"": [{""desc"": ""AuswärtsTeam gewinnt beide Hälften"", ""pluralcount"": ""One""}, {""desc"": ""AuswärtsTeam gewinnt beide Hälften"", ""pluralcount"": ""Few""}, {""desc"": ""AuswärtsTeam gewinnt beide Hälften"", ""pluralcount"": ""Many""}, {""desc"": ""AuswärtsTeam gewinnt beide Hälften"", ""pluralcount"": ""Other""}]}",mar,4,AuswärtsTeam gewinnt beide Hälften
daznbetde,FBL,de,WINNER2D-C-DR-2-FLGM-GL,"{""langdescription"": [{""desc"": ""AuswärtsTeam gewinnt eine Hälfte"", ""pluralcount"": ""One""}, {""desc"": ""AuswärtsTeam gewinnt eine Hälfte"", ""pluralcount"": ""Few""}, {""desc"": ""AuswärtsTeam gewinnt eine Hälfte"", ""pluralcount"": ""Many""}, {""desc"": ""AuswärtsTeam gewinnt eine Hälfte"", ""pluralcount"": ""Other""}]}",mar,4,AuswärtsTeam gewinnt eine Hälfte
daznbetde,FBL,de,WINNER2D-C-DR-FLGM-GL,"{""langdescription"": [{""desc"": ""Halbzeit/Endstand"", ""pluralcount"": ""One""}, {""desc"": ""Halbzeit/Endstand"", ""pluralcount"": ""Few""}, {""desc"": ""Halbzeit/Endstand"", ""pluralcount"": ""Many""}, {""desc"": ""Halbzeit/Endstand"", ""pluralcount"": ""Other""}]}",mar,4,Halbzeit/Endstand
daznbetde,FBL,de,WINNER2D-CUSTOM-CORNER,"{""langdescription"": [{""desc"": ""($fromminute$-$tominute$ Minute) 1x2"", ""pluralcount"": ""One""}, {""desc"": ""($fromminute$-$tominute$ Minute) 1x2"", ""pluralcount"": ""Few""}, {""desc"": ""($fromminute$-$tominute$ Minute) 1x2"", ""pluralcount"": ""Many""}, {""desc"": ""($fromminute$-$tominute$ Minute) 1x2"", ""pluralcount"": ""Other""}]}",mar,4,($fromminute$-$tominute$ Minute) 1x2
daznbetde,FBL,de,WINNER2D-CUSTOMINTERVAL-GL,"{""langdescription"": [{""desc"": ""(After $tominute$ Minutes) 1x2"", ""pluralcount"": ""One""}, {""desc"": ""(After $tominute$ Minutes) 1x2"", ""pluralcount"": ""Few""}, {""desc"": ""(After $tominute$ Minutes) 1x2"", ""pluralcount"": ""Many""}, {""desc"": ""(After $tominute$ Minutes) 1x2"", ""pluralcount"": ""Other""}]}",mar,4,(After $tominute$ Minutes) 1x2
daznbetde,FBL,de,WINNER2D-D||TOTALS-OU-O-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ AuswärtsTeam oder Über $line$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ AuswärtsTeam oder Über $line$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ AuswärtsTeam oder Über $line$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ AuswärtsTeam oder Über $line$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ AuswärtsTeam oder Über $line$
daznbetde,FBL,de,WINNER2D-D||TOTALS-OU-U-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ AuswärtsTeam oder Unter $line$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ AuswärtsTeam oder Unter $line$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ AuswärtsTeam oder Unter $line$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ AuswärtsTeam oder Unter $line$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ AuswärtsTeam oder Unter $line$
daznbetde,FBL,de,WINNER2D-D||WHOSCORES2-G-B-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ AuswärtsTeam oder beide Teams treffen"", ""pluralcount"": ""One""}, {""desc"": ""$period$ AuswärtsTeam oder beide Teams treffen"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ AuswärtsTeam oder beide Teams treffen"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ AuswärtsTeam oder beide Teams treffen"", ""pluralcount"": ""Other""}]}",mar,4,$period$ AuswärtsTeam oder beide Teams treffen
daznbetde,FBL,de,WINNER2D-FLGM-CORNER,"{""langdescription"": [{""desc"": ""$period$ 1x2 $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ 1x2 $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ 1x2 $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ 1x2 $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ 1x2 $scoretype$
daznbetde,FBL,de,WINNER2D-L-FLGM-CORNER,"{""langdescription"": [{""desc"": ""$period$ Letzter $scoretype$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Letzter $scoretype$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Letzter $scoretype$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Letzter $scoretype$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ Letzter $scoretype$
daznbetde,FBL,de,WINNER2D-OT-GL,"{""langdescription"": [{""desc"": ""$period$ - 1x2"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - 1x2
daznbetde,FBL,de,WINNER2D-PENALTIES-GL,"{""langdescription"": [{""desc"": ""$period$ - 1x2"", ""pluralcount"": ""One""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ - 1x2"", ""pluralcount"": ""Other""}]}",mar,4,$period$ - 1x2
daznbetde,FBL,de,WINNER2D&&PERIOD-FLGM-GL,"{""langdescription"": [{""desc"": ""$period$ Handicap $line$"", ""pluralcount"": ""One""}, {""desc"": ""$period$ Handicap $line$"", ""pluralcount"": ""Few""}, {""desc"": ""$period$ Handicap $line$"", ""pluralcount"": ""Many""}, {""desc"": ""$period$ Handicap $line$"", ""pluralcount"": ""Other""}]}",mar,4,$period$ Handicap $line$
